,밑위,엉덩이단면,총장,허리단면,허벅지단면,classification,cluster_size
2587,29.5,58.0,102.0,50.0,34.8,2,XL
2588,33.0,54.0,96.0,37.0,35.0,0,L
2589,33.5,56.0,98.0,39.0,36.0,0,L
2590,34.0,58.0,100.0,41.0,37.0,0,L
2591,34.5,60.0,102.0,43.0,38.0,2,XL
2592,26.0,49.0,98.3,36.5,31.8,3,M
2593,27.0,51.5,99.3,39.0,33.0,0,L
2594,28.0,54.0,100.3,41.5,34.2,0,L
2595,29.0,56.5,101.3,44.0,35.5,2,XL
2596,38.0,45.0,63.5,35.0,32.0,3,M
2597,38.5,47.0,64.5,37.0,33.0,3,M
2598,31.0,55.0,103.0,32.5,31.0,0,L
2599,33.0,44.0,101.0,33.0,26.5,1,XS
2600,33.5,45.0,101.5,34.0,28.0,3,M
2601,37.0,53.0,105.0,40.0,29.5,0,L
2602,37.5,54.0,106.0,41.0,30.0,0,L
2603,31.0,55.0,103.0,32.5,31.0,0,L
2604,31.0,55.0,103.0,32.5,31.0,0,L
2605,31.0,55.0,103.0,32.5,31.0,0,L
2606,30.8,46.0,103.7,34.6,35.1,3,M
2607,31.6,49.0,104.5,37.6,36.6,0,L
2608,29.7,46.6,100.0,34.6,31.0,3,M
2609,30.5,49.6,100.8,37.6,32.6,0,L
2610,29.7,46.6,100.0,34.6,31.0,3,M
2611,30.5,49.6,100.8,37.6,32.6,0,L
2612,30.4,53.3,102.0,32.5,34.0,0,L
2613,30.8,46.0,103.7,34.6,35.1,3,M
2614,31.6,49.0,104.4,37.6,36.6,0,L
2615,30.5,45.3,103.2,34.6,33.3,3,M
2616,31.2,48.3,104.0,37.6,34.8,0,L
2617,30.5,45.3,103.2,34.6,33.3,3,M
2618,31.2,48.3,104.0,37.6,34.8,0,L
2619,27.0,45.5,100.0,34.0,27.5,3,M
2620,28.0,47.5,100.0,36.0,29.0,3,M
2621,29.0,51.5,101.0,37.7,30.5,0,L
2622,38.0,42.0,103.0,34.0,30.0,1,XS
2623,30.5,50.0,105.0,35.0,32.75,0,L
2624,30.5,51.25,105.0,36.25,33.375,0,L
2625,31.0,52.5,106.0,37.5,34.0,0,L
2626,31.0,53.75,106.0,38.75,34.625,0,L
2627,31.5,55.0,107.0,40.0,35.25,0,L
2628,31.5,56.25,107.0,41.25,35.875,0,L
2629,32.0,57.5,107.0,42.5,36.5,0,L
2630,32.5,58.75,107.0,43.75,37.125,2,XL
2631,33.0,60.0,108.0,45.0,37.75,2,XL
2632,34.0,62.5,108.0,47.5,39.0,2,XL
2633,35.0,65.0,109.0,50.0,40.25,2,XL
2634,36.0,67.5,109.0,52.5,41.5,2,XL
2635,37.0,70.0,110.0,55.0,42.75,2,XL
2636,28.5,39.0,98.0,31.0,25.0,1,XS
2637,29.5,41.0,99.0,33.0,26.0,1,XS
2638,30.5,43.0,100.0,35.0,27.0,1,XS
2639,32.0,64.0,103.0,34.0,40.0,0,L
2640,33.0,66.5,104.0,36.5,41.25,0,L
2641,34.0,69.0,105.0,39.0,42.5,0,L
2642,35.0,71.5,106.0,41.5,43.75,0,L
2643,36.0,74.0,107.0,44.0,45.0,2,XL
2644,33.5,52.0,103.0,36.5,32.0,0,L
2645,34.0,54.0,104.0,38.5,33.0,0,L
2646,34.5,56.0,105.0,40.5,34.0,0,L
2647,35.0,58.0,106.0,42.5,35.0,0,L
2648,26.0,50.5,93.5,38.0,32.0,0,L
2649,26.5,51.5,94.5,39.0,32.5,0,L
2650,27.0,53.5,96.0,41.0,33.5,0,L
2651,28.0,55.5,98.0,43.0,34.5,0,L
2652,28.5,57.5,99.5,45.0,35.5,2,XL
2653,34.0,57.0,102.5,33.0,36.5,0,L
2654,35.0,59.0,104.0,35.0,37.5,0,L
2655,36.0,61.0,105.5,37.0,38.5,0,L
2656,35.0,61.0,103.5,35.0,38.5,0,L
2657,35.5,63.0,105.0,37.0,39.5,0,L
2658,36.0,65.0,106.5,39.0,40.5,0,L
2659,27.5,48.5,102.0,39.0,29.2,0,L
2660,28.0,49.75,102.5,40.25,29.85,0,L
2661,28.5,51.0,103.0,41.5,30.5,0,L
2662,29.0,52.25,106.0,42.75,31.15,0,L
2663,29.5,53.5,106.5,44.0,31.8,2,XL
2664,30.0,54.75,107.0,45.25,32.45,2,XL
2665,31.0,57.25,108.0,47.75,33.75,2,XL
2666,30.5,50.0,105.0,35.0,32.75,0,L
2667,30.5,51.25,105.0,36.25,33.375,0,L
2668,31.0,52.5,106.0,37.5,34.0,0,L
2669,31.0,53.75,106.0,38.75,34.625,0,L
2670,31.5,55.0,107.0,40.0,35.25,0,L
2671,31.5,56.25,107.0,41.25,35.875,0,L
2672,32.0,57.5,107.0,42.5,36.5,0,L
2673,32.5,58.75,107.0,43.75,37.125,2,XL
2674,33.0,60.0,108.0,45.0,37.75,2,XL
2675,34.0,62.5,108.0,47.5,39.0,2,XL
2676,35.0,65.0,109.0,50.0,40.25,2,XL
2677,36.0,67.5,109.0,52.5,41.5,2,XL
2678,37.0,70.0,110.0,55.0,42.75,2,XL
2679,28.0,47.5,103.0,35.5,30.75,3,M
2680,28.5,48.75,104.0,36.75,31.375,3,M
2681,29.0,50.0,104.0,38.0,32.0,0,L
2682,29.5,51.25,105.0,39.25,32.625,0,L
2683,30.0,52.5,105.0,40.5,33.25,0,L
2684,30.5,53.75,106.0,41.75,33.875,0,L
2685,31.0,55.0,106.0,43.0,34.5,0,L
2686,31.5,56.25,107.0,44.25,35.125,2,XL
2687,32.0,57.5,107.0,45.5,35.75,2,XL
2688,33.0,60.0,108.0,48.0,37.0,2,XL
2689,34.0,62.5,108.0,50.5,38.25,2,XL
2690,27.0,54.0,108.0,37.0,31.7,0,L
2691,28.0,56.0,109.0,39.0,32.5,0,L
2692,29.0,58.0,110.0,41.0,33.3,0,L
2693,30.0,60.0,111.0,43.0,34.1,0,L
2694,31.0,62.0,112.0,45.0,34.9,2,XL
2695,35.0,61.0,103.5,35.0,38.5,0,L
2696,35.5,63.0,105.0,37.0,39.5,0,L
2697,36.0,65.0,106.5,39.0,40.5,0,L
2698,30.5,50.0,105.0,35.0,32.75,0,L
2699,30.5,51.25,105.0,36.25,33.375,0,L
2700,31.0,52.5,106.0,37.5,34.0,0,L
2701,31.0,53.75,106.0,38.75,34.625,0,L
2702,31.5,55.0,107.0,40.0,35.25,0,L
2703,31.5,56.25,107.0,41.25,35.875,0,L
2704,32.0,57.5,107.0,42.5,36.5,0,L
2705,32.5,58.75,107.0,43.75,37.125,2,XL
2706,33.0,60.0,108.0,45.0,37.75,2,XL
2707,34.0,62.5,108.0,47.5,39.0,2,XL
2708,35.0,65.0,109.0,50.0,40.25,2,XL
2709,36.0,67.5,109.0,52.5,41.5,2,XL
2710,37.0,70.0,110.0,55.0,42.75,2,XL
2711,35.0,53.5,105.0,32.0,35.5,0,L
2712,36.0,57.0,109.0,36.0,37.0,0,L
2713,30.5,46.0,104.5,32.0,29.5,3,M
2714,31.5,47.0,105.5,34.0,30.5,3,M
2715,32.5,48.0,106.5,36.0,31.5,3,M
2716,30.5,46.0,104.5,32.0,29.5,3,M
2717,31.5,47.0,105.5,34.0,30.5,3,M
2718,32.5,48.0,106.5,36.0,31.5,3,M
2719,27.0,48.0,103.0,35.0,30.8,3,M
2720,27.0,49.25,103.0,36.3,31.4,0,L
2721,27.5,50.5,104.0,37.5,32.0,0,L
2722,27.5,51.75,104.0,38.8,32.6,0,L
2723,28.0,53.0,105.0,40.0,33.3,0,L
2724,28.0,54.25,105.0,41.3,33.9,0,L
2725,28.5,55.5,105.0,42.5,34.5,0,L
2726,29.0,56.75,105.0,43.8,35.1,2,XL
2727,29.5,58.0,106.0,45.0,35.8,2,XL
2728,30.5,60.5,106.0,47.5,37.0,2,XL
2729,31.5,63.0,107.0,50.0,38.3,2,XL
2730,32.5,65.5,107.0,52.5,39.5,2,XL
2731,33.5,68.0,108.0,55.0,40.8,2,XL
2732,30.0,53.0,99.5,33.5,33.0,0,L
2733,31.0,55.0,101.0,36.0,34.0,0,L
2734,32.0,57.0,102.5,38.5,35.0,0,L
2735,33.0,59.0,104.0,41.0,36.0,0,L
2736,34.0,61.0,105.5,43.5,37.0,2,XL
2737,35.0,63.0,107.0,46.0,38.0,2,XL
2738,23.5,43.0,97.0,35.0,27.3,1,XS
2739,24.0,44.25,98.0,36.3,27.8,3,M
2740,24.5,45.5,98.0,37.5,28.5,3,M
2741,25.0,46.75,99.0,38.7,29.1,3,M
2742,25.5,48.0,99.0,40.0,29.7,0,L
2743,26.0,49.25,100.0,41.2,30.4,0,L
2744,26.5,50.5,100.0,42.5,31.0,0,L
2745,27.0,51.75,101.0,43.8,31.6,2,XL
2746,27.5,53.0,101.0,45.0,32.2,2,XL
2747,28.5,55.5,102.0,47.5,33.5,2,XL
2748,29.5,58.0,102.0,50.0,34.8,2,XL
2749,23.5,43.0,97.0,35.0,27.3,1,XS
2750,24.0,44.25,98.0,36.3,27.8,3,M
2751,24.5,45.5,98.0,37.5,28.5,3,M
2752,25.0,46.75,99.0,38.7,29.1,3,M
2753,25.5,48.0,99.0,40.0,29.7,0,L
2754,26.0,49.25,100.0,41.2,30.4,0,L
2755,26.5,50.5,100.0,42.5,31.0,0,L
2756,27.0,51.75,101.0,43.8,31.6,2,XL
2757,27.5,53.0,101.0,45.0,32.2,2,XL
2758,28.5,55.5,102.0,47.5,33.5,2,XL
2759,29.5,58.0,102.0,50.0,34.8,2,XL
2760,23.5,43.0,97.0,35.0,27.3,1,XS
2761,24.0,44.25,98.0,36.3,27.8,3,M
2762,24.5,45.5,98.0,37.5,28.5,3,M
2763,25.0,46.75,99.0,38.7,29.1,3,M
2764,25.5,48.0,99.0,40.0,29.7,0,L
2765,26.0,49.25,100.0,41.2,30.4,0,L
2766,26.5,50.5,100.0,42.5,31.0,0,L
2767,27.0,51.75,101.0,43.8,31.6,2,XL
2768,27.5,53.0,101.0,45.0,32.2,2,XL
2769,28.5,55.5,102.0,47.5,33.5,2,XL
2770,29.5,58.0,102.0,50.0,34.8,2,XL
2771,33.0,54.0,96.0,37.0,35.0,0,L
2772,33.5,56.0,98.0,39.0,36.0,0,L
2773,34.0,58.0,100.0,41.0,37.0,0,L
2774,34.5,60.0,102.0,43.0,38.0,2,XL
2775,29.0,41.5,91.0,33.0,25.5,1,XS
2776,30.0,43.0,92.0,34.5,26.5,1,XS
2777,31.0,44.5,93.0,36.0,27.5,3,M
2778,28.0,42.5,93.5,32.5,26.0,1,XS
2779,29.0,44.0,94.5,34.0,27.0,1,XS
2780,30.0,45.5,95.5,35.5,28.0,3,M
2781,28.5,37.5,92.5,29.5,24.0,1,XS
2782,29.5,39.5,93.5,31.5,25.0,1,XS
2783,30.5,41.5,94.5,33.5,26.0,1,XS
2784,39.0,59.0,105.0,30.0,31.0,0,L
2785,41.0,61.5,107.5,32.0,33.0,0,L
2786,43.5,63.0,109.0,34.0,35.5,0,L
2787,31.0,46.5,101.0,31.5,29.5,3,M
2788,32.0,49.0,103.0,34.0,31.0,3,M
2789,31.0,50.5,102.0,36.5,32.5,0,L
2790,32.0,53.0,104.0,39.0,33.5,0,L
2791,33.0,55.5,106.0,41.5,34.5,0,L
2792,34.0,58.0,108.0,43.5,36.0,2,XL
2793,40.0,50.0,106.0,34.0,28.0,3,M
2794,41.0,53.0,108.0,36.0,30.0,0,L
2795,42.0,56.0,110.0,38.0,32.0,0,L
2796,43.0,59.0,112.0,40.0,34.0,0,L
2797,40.0,50.0,106.0,34.0,28.0,3,M
2798,41.0,53.0,108.0,36.0,30.0,0,L
2799,42.0,56.0,110.0,38.0,32.0,0,L
2800,43.0,59.0,112.0,40.0,34.0,0,L
2801,40.0,50.0,106.0,34.0,28.0,3,M
2802,41.0,53.0,108.0,36.0,30.0,0,L
2803,42.0,56.0,110.0,38.0,32.0,0,L
2804,43.0,59.0,112.0,40.0,34.0,0,L
2805,27.5,40.0,101.0,29.5,25.0,1,XS
2806,28.5,42.0,102.0,31.5,26.0,1,XS
2807,29.5,44.0,103.0,33.5,27.0,1,XS
2808,36.5,56.5,103.5,35.0,35.25,0,L
2809,36.5,57.75,103.5,36.25,35.875,0,L
2810,37.0,59.0,104.5,37.5,36.5,0,L
2811,37.0,60.25,104.5,38.75,37.125,0,L
2812,37.5,61.5,105.5,40.0,37.75,0,L
2813,37.5,62.75,105.5,41.25,38.375,0,L
2814,38.0,64.0,105.5,42.5,39.0,2,XL
2815,38.5,65.25,105.5,43.75,39.625,2,XL
2816,39.0,66.5,106.5,45.0,40.25,2,XL
2817,40.0,69.0,106.5,47.5,41.5,2,XL
2818,41.0,71.5,107.5,50.0,42.75,2,XL
2819,42.0,74.0,107.5,52.5,44.0,2,XL
2820,43.0,76.5,108.5,55.0,45.25,2,XL
2821,27.0,48.0,103.0,35.0,30.8,3,M
2822,27.0,49.25,103.0,36.3,31.4,0,L
2823,27.5,50.5,104.0,37.5,32.0,0,L
2824,27.5,51.75,104.0,38.8,32.6,0,L
2825,28.0,53.0,105.0,40.0,33.3,0,L
2826,28.0,54.25,105.0,41.3,33.9,0,L
2827,28.5,55.5,105.0,42.5,34.5,0,L
2828,29.0,56.75,105.0,43.8,35.1,2,XL
2829,29.5,58.0,106.0,45.0,35.8,2,XL
2830,30.5,60.5,106.0,47.5,37.0,2,XL
2831,31.5,63.0,107.0,50.0,38.3,2,XL
2832,32.5,65.5,107.0,52.5,39.5,2,XL
2833,33.5,68.0,108.0,55.0,40.8,2,XL
2834,34.0,47.0,97.0,33.0,31.0,3,M
2835,35.0,49.0,100.0,35.0,32.0,0,L
2836,36.0,50.0,103.0,37.0,33.0,0,L
2837,27.5,48.5,104.0,34.0,25.5,1,XS
2838,27.5,50.0,104.0,36.0,26.0,3,M
2839,28.0,50.5,104.0,38.0,26.5,0,L
2840,28.5,51.5,104.5,38.5,27.0,0,L
2841,29.5,47.5,99.0,39.0,27.0,3,M
2842,30.0,49.0,99.5,39.5,27.5,0,L
2843,30.5,49.5,99.5,40.5,27.5,0,L
2844,30.5,51.5,100.0,42.0,28.0,0,L
2845,30.5,52.0,100.0,42.5,29.0,0,L
2846,31.5,56.0,100.5,44.0,29.0,2,XL
2847,32.0,57.5,101.0,45.0,30.0,2,XL
2848,33.0,53.0,101.5,32.0,33.5,0,L
2849,34.0,54.0,103.0,34.0,34.5,0,L
2850,35.0,55.0,104.5,36.0,35.5,0,L
2851,34.0,47.0,97.0,34.0,30.0,3,M
2852,35.0,49.0,100.0,36.5,31.0,0,L
2853,36.0,51.0,103.0,38.0,32.0,0,L
2854,34.0,64.0,98.0,30.0,36.0,0,L
2855,35.5,66.0,100.0,34.0,37.0,0,L
2856,37.0,68.5,103.0,38.0,38.0,0,L
2857,37.5,53.5,100.0,32.0,32.0,0,L
2858,38.0,56.5,102.0,34.0,34.0,0,L
2859,39.0,60.5,105.0,37.0,39.0,0,L
2860,39.5,62.0,107.0,39.0,41.0,0,L
2861,33.0,63.0,102.0,31.0,35.0,0,L
2862,34.0,65.0,103.0,33.0,36.5,0,L
2863,35.0,67.0,104.0,35.0,38.0,0,L
2864,36.0,69.0,105.0,37.0,39.5,0,L
2865,34.0,47.0,97.0,33.0,31.0,3,M
2866,35.0,49.0,100.0,35.0,32.0,0,L
2867,36.0,50.0,103.0,37.0,33.0,0,L
2868,31.5,51.0,101.0,38.0,36.2,0,L
2869,32.0,52.0,102.0,39.0,36.8,0,L
2870,32.5,54.0,104.0,41.0,37.8,0,L
2871,33.0,56.0,105.5,43.0,38.8,0,L
2872,34.0,58.0,107.5,45.0,39.8,2,XL
2873,34.0,56.0,105.5,36.5,33.5,0,L
2874,34.5,58.0,108.5,40.5,35.0,0,L
2875,36.0,59.0,111.0,42.5,37.5,2,XL
2876,37.0,59.5,111.5,45.0,38.0,2,XL
2877,33.0,53.0,101.5,32.0,33.5,0,L
2878,34.0,54.0,103.0,34.0,34.5,0,L
2879,35.0,55.0,104.5,36.0,35.5,0,L
2880,33.0,53.0,101.5,32.0,33.5,0,L
2881,34.0,54.0,103.0,34.0,34.5,0,L
2882,35.0,55.0,104.5,36.0,35.5,0,L
2883,27.0,48.0,103.0,35.0,30.8,3,M
2884,27.0,49.25,103.0,36.3,31.4,0,L
2885,27.5,50.5,104.0,37.5,32.0,0,L
2886,27.5,51.75,104.0,38.8,32.6,0,L
2887,28.0,53.0,105.0,40.0,33.3,0,L
2888,28.0,54.25,105.0,41.3,33.9,0,L
2889,28.5,55.5,105.0,42.5,34.5,0,L
2890,29.0,56.75,105.0,43.8,35.1,2,XL
2891,29.5,58.0,106.0,45.0,35.8,2,XL
2892,30.5,60.5,106.0,47.5,37.0,2,XL
2893,31.5,63.0,107.0,50.0,38.3,2,XL
2894,32.5,65.5,107.0,52.5,39.5,2,XL
2895,33.5,68.0,108.0,55.0,40.8,2,XL
2896,32.0,64.0,103.0,34.0,40.0,0,L
2897,33.0,66.5,104.0,36.5,41.25,0,L
2898,34.0,69.0,105.0,39.0,42.5,0,L
2899,35.0,71.5,106.0,41.5,43.75,0,L
2900,36.0,74.0,107.0,44.0,45.0,2,XL
2901,27.0,48.0,111.0,34.0,29.0,3,M
2902,28.0,50.0,112.0,36.0,30.0,0,L
2903,29.0,52.0,113.0,38.0,31.0,0,L
2904,27.0,48.0,111.0,34.0,29.0,3,M
2905,28.0,50.0,112.0,36.0,30.0,0,L
2906,29.0,52.0,113.0,38.0,31.0,0,L
2907,30.5,49.5,104.5,33.5,30.0,0,L
2908,31.5,51.5,105.5,35.5,31.0,0,L
2909,32.5,53.5,106.5,37.5,32.0,0,L
2910,26.0,46.0,107.0,32.0,27.0,3,M
2911,27.0,48.0,108.0,34.0,28.0,3,M
2912,28.0,49.0,109.0,36.0,30.0,3,M
2913,26.0,46.0,107.0,32.0,27.0,3,M
2914,27.0,48.0,108.0,34.0,28.0,3,M
2915,28.0,49.0,109.0,36.0,30.0,3,M
2916,31.0,54.0,101.5,35.0,33.0,0,L
2917,32.0,56.0,103.0,37.5,34.0,0,L
2918,33.0,58.0,104.5,40.0,35.0,0,L
2919,34.0,60.0,106.0,42.5,36.0,0,L
2920,35.0,62.0,107.5,45.0,37.0,2,XL
2921,36.0,52.0,104.0,32.0,32.0,0,L
2922,36.5,54.0,105.0,34.0,33.0,0,L
2923,37.0,56.5,106.0,36.5,34.0,0,L
2924,37.5,59.0,106.0,41.0,35.0,0,L
2925,38.0,61.5,107.0,43.5,36.0,2,XL
2926,27.0,48.0,103.0,35.0,30.8,3,M
2927,27.0,49.25,103.0,36.3,31.4,0,L
2928,27.5,50.5,104.0,37.5,32.0,0,L
2929,27.5,51.75,104.0,38.8,32.6,0,L
2930,28.0,53.0,105.0,40.0,33.3,0,L
2931,28.0,54.25,105.0,41.3,33.9,0,L
2932,28.5,55.5,105.0,42.5,34.5,0,L
2933,29.0,56.75,105.0,43.8,35.1,2,XL
2934,29.5,58.0,106.0,45.0,35.8,2,XL
2935,30.5,60.5,106.0,47.5,37.0,2,XL
2936,31.5,63.0,107.0,50.0,38.3,2,XL
2937,32.5,65.5,107.0,52.5,39.5,2,XL
2938,33.5,68.0,108.0,55.0,40.8,2,XL
2939,30.0,53.0,99.5,33.5,33.0,0,L
2940,31.0,55.0,101.0,36.0,34.0,0,L
2941,32.0,57.0,102.5,38.5,35.0,0,L
2942,33.0,59.0,104.0,41.0,36.0,0,L
2943,34.0,61.0,105.5,43.5,37.0,2,XL
2944,35.0,63.0,107.0,46.0,38.0,2,XL
2945,23.5,43.0,97.0,35.0,27.3,1,XS
2946,24.0,44.25,98.0,36.3,27.8,3,M
2947,24.5,45.5,98.0,37.5,28.5,3,M
2948,25.0,46.75,99.0,38.7,29.1,3,M
2949,25.5,48.0,99.0,40.0,29.7,0,L
2950,26.0,49.25,100.0,41.2,30.4,0,L
2951,26.5,50.5,100.0,42.5,31.0,0,L
2952,27.0,51.75,101.0,43.8,31.6,2,XL
2953,27.5,53.0,101.0,45.0,32.2,2,XL
2954,28.5,55.5,102.0,47.5,33.5,2,XL
2955,29.5,58.0,102.0,50.0,34.8,2,XL
2956,23.5,43.0,97.0,35.0,27.3,1,XS
2957,24.0,44.25,98.0,36.3,27.8,3,M
2958,24.5,45.5,98.0,37.5,28.5,3,M
2959,25.0,46.75,99.0,38.7,29.1,3,M
2960,25.5,48.0,99.0,40.0,29.7,0,L
2961,26.0,49.25,100.0,41.2,30.4,0,L
2962,26.5,50.5,100.0,42.5,31.0,0,L
2963,27.0,51.75,101.0,43.8,31.6,2,XL
2964,27.5,53.0,101.0,45.0,32.2,2,XL
2965,28.5,55.5,102.0,47.5,33.5,2,XL
2966,29.5,58.0,102.0,50.0,34.8,2,XL
2967,23.5,43.0,97.0,35.0,27.3,1,XS
2968,24.0,44.25,98.0,36.3,27.8,3,M
2969,24.5,45.5,98.0,37.5,28.5,3,M
2970,25.0,46.75,99.0,38.7,29.1,3,M
2971,25.5,48.0,99.0,40.0,29.7,0,L
2972,26.0,49.25,100.0,41.2,30.4,0,L
2973,26.5,50.5,100.0,42.5,31.0,0,L
2974,27.0,51.75,101.0,43.8,31.6,2,XL
2975,27.5,53.0,101.0,45.0,32.2,2,XL
2976,28.5,55.5,102.0,47.5,33.5,2,XL
2977,29.5,58.0,102.0,50.0,34.8,2,XL
2978,33.0,54.0,96.0,37.0,35.0,0,L
2979,33.5,56.0,98.0,39.0,36.0,0,L
2980,34.0,58.0,100.0,41.0,37.0,0,L
2981,34.5,60.0,102.0,43.0,38.0,2,XL
2982,31.5,52.5,101.0,31.75,32.75,0,L
2983,32.0,53.75,101.0,33.0,33.38,0,L
2984,32.5,55.0,102.0,34.25,34.0,0,L
2985,33.0,56.25,102.0,35.5,34.63,0,L
2986,33.5,57.5,102.0,36.75,35.25,0,L
2987,34.0,58.75,103.0,38.0,35.88,0,L
2988,34.5,60.0,103.0,39.25,36.5,0,L
2989,35.0,61.25,104.0,40.5,37.13,0,L
2990,35.5,62.5,104.0,41.75,37.75,0,L
2991,36.5,65.0,105.0,44.25,39.0,2,XL
2992,32.0,51.0,102.0,32.0,36.0,0,L
2993,33.0,53.0,104.0,34.0,37.0,0,L
2994,34.0,56.0,107.0,37.0,38.0,0,L
2995,34.0,54.0,105.5,36.5,33.0,0,L
2996,34.5,58.0,108.5,40.5,35.0,0,L
2997,35.0,62.0,111.0,44.5,37.0,2,XL
2998,35.5,66.0,113.0,48.5,39.0,2,XL
2999,29.5,51.5,103.0,35.0,33.0,0,L
3000,29.5,52.8,103.0,36.3,33.6,0,L
3001,30.0,54.0,104.0,37.5,34.3,0,L
3002,30.0,55.3,104.0,38.8,34.9,0,L
3003,30.5,56.5,105.0,40.0,35.5,0,L
3004,30.5,57.8,105.0,41.3,36.1,0,L
3005,31.0,59.0,105.0,42.5,36.8,0,L
3006,31.5,60.3,105.0,43.8,37.4,2,XL
3007,32.0,61.5,106.0,45.0,38.0,2,XL
3008,33.0,64.0,106.0,47.5,39.3,2,XL
3009,34.0,66.5,107.0,50.0,40.5,2,XL
3010,35.0,69.0,107.0,52.5,41.8,2,XL
3011,36.0,71.5,108.0,55.0,43.0,2,XL
3012,31.0,53.0,101.0,36.0,33.0,0,L
3013,31.5,55.0,103.0,38.0,34.0,0,L
3014,32.0,57.0,105.0,40.0,35.0,0,L
3015,32.5,59.0,107.0,42.0,36.0,0,L
3016,29.0,48.5,93.0,32.5,29.25,3,M
3017,29.5,49.75,93.0,33.75,29.88,0,L
3018,30.0,51.0,94.0,35.0,30.5,0,L
3019,30.5,52.25,94.0,36.25,31.13,0,L
3020,31.0,53.5,94.0,37.5,31.75,0,L
3021,31.5,54.75,95.0,38.75,32.38,0,L
3022,32.0,56.0,95.0,40.0,33.0,0,L
3023,32.5,57.25,96.0,41.25,33.63,0,L
3024,33.0,58.5,96.0,42.5,34.25,0,L
3025,34.0,61.0,97.0,45.0,35.5,2,XL
3026,40.0,41.0,103.0,37.5,36.0,3,M
3027,41.0,43.0,105.0,39.0,37.0,0,L
3028,30.0,54.5,104.0,35.0,34.0,0,L
3029,30.0,55.75,104.0,36.25,34.625,0,L
3030,30.5,57.0,105.0,37.5,35.25,0,L
3031,30.5,58.25,105.0,38.75,35.875,0,L
3032,31.0,59.5,106.0,40.0,36.5,0,L
3033,31.0,60.75,106.0,41.25,37.125,0,L
3034,31.5,62.0,106.0,42.5,37.75,0,L
3035,32.0,63.25,106.0,43.75,38.375,2,XL
3036,32.5,64.5,107.0,45.0,39.0,2,XL
3037,33.5,67.0,107.0,47.5,40.25,2,XL
3038,34.5,69.5,108.0,50.0,41.5,2,XL
3039,35.5,72.0,108.0,52.5,42.75,2,XL
3040,36.5,74.5,109.0,55.0,44.0,2,XL
3041,32.0,64.0,103.0,34.0,40.0,0,L
3042,33.0,66.5,104.0,36.5,41.25,0,L
3043,34.0,69.0,105.0,39.0,42.5,0,L
3044,35.0,71.5,106.0,41.5,43.75,0,L
3045,36.0,74.0,107.0,44.0,45.0,2,XL
3046,31.0,52.5,111.0,37.0,31.0,0,L
3047,32.0,55.0,112.5,39.0,32.0,0,L
3048,33.0,57.5,114.0,41.0,33.0,0,L
3049,32.0,64.0,103.0,34.0,40.0,0,L
3050,33.0,66.5,104.0,36.5,41.25,0,L
3051,34.0,69.0,105.0,39.0,42.5,0,L
3052,35.0,71.5,106.0,41.5,43.75,0,L
3053,36.0,74.0,107.0,44.0,45.0,2,XL
3054,31.5,51.0,105.5,37.5,34.7,0,L
3055,32.5,53.5,107.0,40.0,36.0,0,L
3056,33.5,56.0,108.5,42.5,37.3,0,L
3057,34.5,58.5,110.0,45.0,38.6,2,XL
3058,33.0,59.0,107.0,38.0,37.0,0,L
3059,34.0,61.0,109.0,40.0,38.0,0,L
3060,35.0,63.0,111.0,42.0,39.0,0,L
3061,27.0,44.0,95.5,32.5,28.25,1,XS
3062,27.5,45.25,95.5,33.75,28.88,3,M
3063,28.0,46.5,96.5,35.0,29.5,3,M
3064,28.5,47.75,96.5,36.25,30.13,3,M
3065,29.0,49.0,96.5,37.5,30.75,0,L
3066,29.5,50.25,97.5,38.75,31.38,0,L
3067,30.0,51.5,97.5,40.0,32.0,0,L
3068,30.5,52.75,98.5,41.25,32.62,0,L
3069,31.0,54.0,98.5,42.5,33.25,0,L
3070,32.0,56.5,99.5,45.0,34.5,2,XL
3071,29.0,47.0,107.0,38.5,31.0,3,M
3072,29.5,48.0,108.0,39.5,31.5,0,L
3073,30.0,49.0,109.0,40.5,32.0,0,L
3074,30.5,50.0,110.0,41.5,32.5,0,L
3075,31.0,51.0,111.0,42.5,33.0,0,L
3076,31.5,52.0,112.0,43.5,33.5,2,XL
3077,28.0,44.5,104.0,29.0,28.0,1,XS
3078,28.6,46.0,105.0,31.5,29.2,3,M
3079,33.5,52.0,103.0,36.5,32.0,0,L
3080,34.0,54.0,104.0,38.5,33.0,0,L
3081,34.5,56.0,105.0,40.5,34.0,0,L
3082,35.0,58.0,106.0,42.5,35.0,0,L
3083,35.0,51.0,92.0,36.0,29.0,0,L
3084,35.5,55.5,93.0,37.0,31.0,0,L
3085,37.0,56.0,95.0,40.0,32.5,0,L
3086,37.0,59.0,95.0,44.0,35.5,2,XL
3087,39.0,62.0,96.0,47.0,37.0,2,XL
3088,27.0,48.0,103.0,35.0,30.8,3,M
3089,27.0,49.25,103.0,36.3,31.4,0,L
3090,27.5,50.5,104.0,37.5,32.0,0,L
3091,27.5,51.75,104.0,38.8,32.6,0,L
3092,28.0,53.0,105.0,40.0,33.3,0,L
3093,28.0,54.25,105.0,41.3,33.9,0,L
3094,28.5,55.5,105.0,42.5,34.5,0,L
3095,29.0,56.75,105.0,43.8,35.1,2,XL
3096,29.5,58.0,106.0,45.0,35.8,2,XL
3097,30.5,60.5,106.0,47.5,37.0,2,XL
